timestamp,open,high,low,close,volume,trade_count,vwap
2022-05-12 18:00:00+00:00,140.23,140.48,138.8,139.6,21477260,220792,139.535803
2022-05-12 19:00:00+00:00,139.61,142.86,139.4,142.59,30286058,266159,141.217923
2022-05-12 20:00:00+00:00,142.55,142.99,140.9986,141.34,10923875,8948,142.541183
2022-05-12 21:00:00+00:00,141.33,144.27,141.31,142.0831,315663,4149,142.09841
2022-05-12 22:00:00+00:00,142.18,142.75,142.18,142.54,177078,3128,142.540504
2022-05-12 23:00:00+00:00,142.5001,143.99,141.85,143.9,221850,2903,143.342758
2022-05-13 04:00:00+00:00,144.99,145.29,144.96,145.29,772,11,145.049054
2022-05-13 05:00:00+00:00,145.09,145.09,145.09,145.09,300,1,145.09
2022-05-13 06:00:00+00:00,144.78,144.99,144.77,144.99,847,8,144.841039
2022-05-13 08:00:00+00:00,144.5,145.7788,144.5,144.94,125333,3348,145.313173
2022-05-13 09:00:00+00:00,145.02,145.35,144.7,145.0,66590,2090,145.046892
2022-05-13 10:00:00+00:00,144.8712,145.3,144.71,145.06,64278,1727,145.071513
2022-05-13 11:00:00+00:00,145.14,145.71,142.56,145.56,680404,8022,144.958317
2022-05-13 12:00:00+00:00,145.48,145.62,142.916,145.0,494118,8915,145.233876
2022-05-13 13:00:00+00:00,145.0,145.26,143.11,144.9844,17010956,168568,144.393531
2022-05-13 14:00:00+00:00,144.99,146.92,144.98,146.86,18572573,169955,145.935088
2022-05-13 15:00:00+00:00,146.87,147.84,146.56,147.0391,13599348,117813,147.17044
2022-05-13 16:00:00+00:00,147.06,148.105,146.81,147.255,11452979,93256,147.584359
2022-05-13 17:00:00+00:00,147.2572,147.48,146.0,146.215,9099029,75339,146.721659
2022-05-13 18:00:00+00:00,146.2,146.93,144.8,146.86,13183877,110063,145.733476
2022-05-13 19:00:00+00:00,146.8784,147.81,145.7499,147.09,18525801,143620,146.978561
2022-05-13 20:00:00+00:00,147.11,147.11,146.4544,146.71,2456733,4178,147.069453
2022-05-13 21:00:00+00:00,146.73,147.27,146.69,147.2089,145788,2054,147.016289
2022-05-13 22:00:00+00:00,147.2,147.29,147.0,147.26,99691,1179,147.117788
2022-05-13 23:00:00+00:00,147.27,147.3,147.18,147.28,112024,1368,147.268488
2022-05-16 08:00:00+00:00,146.68,146.68,145.66,146.53,38199,1229,146.042161
2022-05-16 09:00:00+00:00,146.55,146.67,145.7,145.7,32754,936,146.15776
2022-05-16 10:00:00+00:00,145.82,146.15,145.81,146.14,22331,568,145.972114
2022-05-16 11:00:00+00:00,146.19,146.5,146.08,146.3996,242383,3049,146.279497
2022-05-16 12:00:00+00:00,146.36,147.39,145.99,146.81,522649,6832,146.844079
2022-05-16 13:00:00+00:00,146.81,146.98,144.34,145.02,12168631,132174,145.321524
2022-05-16 14:00:00+00:00,145.025,146.66,144.42,144.43,14040349,127808,145.488255
2022-05-16 15:00:00+00:00,144.44,146.94,144.18,146.65,10464226,89674,145.389938
2022-05-16 16:00:00+00:00,146.65,146.8,145.23,145.38,8560089,65837,145.901744
2022-05-16 17:00:00+00:00,145.37,146.769,145.15,146.305,7654374,67154,146.177583
2022-05-16 18:00:00+00:00,146.31,147.5199,146.06,146.955,9663173,77665,146.963995
2022-05-16 19:00:00+00:00,146.9448,147.17,145.0,145.54,12613297,111607,145.789168
2022-05-16 20:00:00+00:00,145.56,145.81,145.11,145.28,9797042,2620,145.538044
2022-05-16 21:00:00+00:00,145.26,145.37,145.06,145.2,73932,1511,145.162024
2022-05-16 22:00:00+00:00,145.21,145.64,145.2,145.6,41885,991,145.446178
2022-05-16 23:00:00+00:00,145.6,146.01,145.42,146.01,70397,1132,145.642835
2022-05-17 06:00:00+00:00,146.97,146.97,146.97,146.97,1559,3,146.97
2022-05-17 07:00:00+00:00,147.04,147.04,147.04,147.04,734,3,147.04
2022-05-17 08:00:00+00:00,146.82,148.4,146.61,148.27,118649,2376,147.898366
2022-05-17 09:00:00+00:00,148.23,148.74,148.13,148.64,50472,1292,148.373729
2022-05-17 10:00:00+00:00,148.7,148.7,148.0,148.08,62788,1465,148.293181
2022-05-17 11:00:00+00:00,148.08,148.2,147.71,147.9529,636366,6189,148.007136
2022-05-17 12:00:00+00:00,148.0,148.4,147.51,147.9144,469780,5784,147.878109
2022-05-17 13:00:00+00:00,147.98,149.34,147.63,147.7978,10752980,98545,148.517276
2022-05-17 14:00:00+00:00,147.79,148.32,146.68,147.34,11358439,96113,147.46146
2022-05-17 15:00:00+00:00,147.34,148.68,147.05,147.9906,8235865,72087,147.871671
2022-05-17 16:00:00+00:00,148.0,148.4018,147.46,147.99,6086429,54767,147.907942
2022-05-17 17:00:00+00:00,147.99,148.8301,147.65,148.55,6390888,54119,148.438809
2022-05-17 18:00:00+00:00,148.54,149.33,147.3003,149.1099,10870394,92799,148.463411
2022-05-17 19:00:00+00:00,149.106,149.77,148.79,149.24,12817414,106215,149.258899
2022-05-17 20:00:00+00:00,149.24,149.42,149.0999,149.3,3281117,2993,149.23976
2022-05-17 21:00:00+00:00,149.3,149.4,149.26,149.35,29743,1042,149.347903
2022-05-17 22:00:00+00:00,149.38,149.62,149.36,149.46,91233,1163,149.531876
2022-05-17 23:00:00+00:00,149.49,149.5,149.2,149.24,54859,1060,149.361433
2022-05-18 05:00:00+00:00,149.06,149.06,149.06,149.06,461,2,149.06
2022-05-18 06:00:00+00:00,149.19,149.19,149.19,149.19,424,7,149.189788
2022-05-18 07:00:00+00:00,149.18,149.18,149.0,149.0,414,14,149.038648
2022-05-18 08:00:00+00:00,148.79,148.85,148.12,148.18,22636,617,148.440389
2022-05-18 09:00:00+00:00,148.39,148.64,148.28,148.52,15284,342,148.449067
2022-05-18 10:00:00+00:00,148.7,148.78,148.01,148.3,40592,738,148.281118
2022-05-18 11:00:00+00:00,148.34,148.39,147.38,147.55,393009,4100,147.650392
2022-05-18 12:00:00+00:00,147.58,147.9199,146.75,146.7901,441247,5719,147.327038
2022-05-18 13:00:00+00:00,146.87,147.3601,145.78,145.9026,10079013,98966,146.585205
2022-05-18 14:00:00+00:00,145.905,146.79,144.8201,145.42,13622783,127624,145.778775
2022-05-18 15:00:00+00:00,145.415,145.42,142.76,142.76,13264763,134053,143.907164
2022-05-18 16:00:00+00:00,142.775,143.69,142.14,143.5501,11131518,107310,142.783687
2022-05-18 17:00:00+00:00,143.55,143.564,141.36,141.73,11118080,107777,142.108785
2022-05-18 18:00:00+00:00,141.72,141.94,139.9,140.0917,14025226,157051,140.851023
2022-05-18 19:00:00+00:00,140.1017,141.2,140.07,140.82,21040048,202107,140.60654
2022-05-18 20:00:00+00:00,140.82,141.16,140.18,140.88,12920475,10062,140.808357
2022-05-18 21:00:00+00:00,140.88,140.95,140.65,140.87,161913,5119,140.842448
2022-05-18 22:00:00+00:00,140.83,141.2,140.8,141.2,156532,2821,141.011275
2022-05-18 23:00:00+00:00,141.11,141.12,140.0,140.2,268855,4332,140.337766
2022-05-19 07:00:00+00:00,140.43,140.43,140.43,140.43,359,41,140.418719
2022-05-19 08:00:00+00:00,140.18,140.18,139.03,139.07,101665,3716,139.402963
2022-05-19 09:00:00+00:00,139.02,139.25,138.56,138.91,85959,3221,138.883336
2022-05-19 10:00:00+00:00,138.86,139.88,138.86,139.84,88185,2119,139.41826
2022-05-19 11:00:00+00:00,139.75,140.5,139.45,140.35,654668,7541,139.908618
2022-05-19 12:00:00+00:00,140.3699,140.468,139.33,140.0,919480,9689,139.812167
2022-05-19 13:00:00+00:00,139.98,141.66,138.7,139.49,19348166,182471,140.2074
2022-05-19 14:00:00+00:00,139.47,141.02,137.84,138.73,23445926,233264,139.387424
2022-05-19 15:00:00+00:00,138.73,140.4,137.99,139.44,18723792,160739,139.091497
2022-05-19 16:00:00+00:00,139.445,140.27,137.79,138.09,13886390,126392,138.918774
2022-05-19 17:00:00+00:00,138.1,138.44,136.6,137.81,15873205,161203,137.377606
2022-05-19 18:00:00+00:00,137.795,139.15,136.97,138.8,13385183,115598,138.022762
2022-05-19 19:00:00+00:00,138.805,139.41,136.67,137.34,20665157,186162,137.669465
2022-05-19 20:00:00+00:00,137.33,137.9,137.12,137.8,7699743,6077,137.360578
2022-05-19 21:00:00+00:00,137.82,137.82,137.35,137.78,242899,3445,137.533186
2022-05-19 22:00:00+00:00,137.7899,138.0,137.69,137.88,109520,2576,137.872776
2022-05-19 23:00:00+00:00,137.89,138.33,137.7,138.3,110510,2372,137.980687
2022-05-20 08:00:00+00:00,139.02,140.1,138.32,139.43,129778,3638,139.292024
2022-05-20 09:00:00+00:00,139.36,139.6,139.0,139.23,83197,1835,139.345018
2022-05-20 10:00:00+00:00,139.18,139.46,139.16,139.19,24255,752,139.295487
2022-05-20 11:00:00+00:00,139.17,139.99,138.86,139.6,588592,6586,139.369718
2022-05-20 12:00:00+00:00,139.57,139.68,138.972,139.2,833503,8225,139.352372
2022-05-20 13:00:00+00:00,139.15,140.3597,138.07,139.86,17925871,149710,139.306317
2022-05-20 14:00:00+00:00,139.87,140.7,137.06,137.1901,16397913,151702,138.638994
2022-05-20 15:00:00+00:00,137.2,137.53,136.32,136.77,13105748,130441,137.00498
2022-05-20 16:00:00+00:00,136.78,136.89,133.6,134.36,19979409,198556,135.018979
2022-05-20 17:00:00+00:00,134.34,134.45,132.61,134.15,17155082,158015,133.670923
2022-05-20 18:00:00+00:00,134.15,134.94,133.38,134.3647,13032461,114204,133.956829
2022-05-20 19:00:00+00:00,134.37,137.89,133.76,137.62,25024994,185333,135.995309
2022-05-20 20:00:00+00:00,137.59,137.9,137.05,137.29,10593045,6112,137.575121
2022-05-20 21:00:00+00:00,137.28,137.59,137.16,137.36,1171825,2800,137.538872
2022-05-20 22:00:00+00:00,137.33,137.38,137.2,137.2,106997,1475,137.291831
2022-05-20 23:00:00+00:00,137.23,137.68,137.2,137.56,144144,1644,137.522502
2022-05-23 04:00:00+00:00,138.9,138.9,138.9,138.9,105,1,138.9
2022-05-23 05:00:00+00:00,139.48,139.48,139.48,139.48,151,3,139.48
2022-05-23 08:00:00+00:00,138.75,139.37,137.8,138.0,78504,1997,138.440103
2022-05-23 09:00:00+00:00,138.1,138.45,138.0,138.01,74161,1380,138.148098
2022-05-23 10:00:00+00:00,137.98,138.87,137.95,138.72,63652,1260,138.356606
2022-05-23 11:00:00+00:00,138.72,138.85,137.91,138.39,579296,6279,138.425284
2022-05-23 12:00:00+00:00,138.39,138.8,137.81,137.94,772560,7306,138.320117
2022-05-23 13:00:00+00:00,137.9449,141.03,137.51,139.79,18443770,165456,139.437937
2022-05-23 14:00:00+00:00,139.8,141.68,138.69,140.47,20262702,162248,140.041228
2022-05-23 15:00:00+00:00,140.49,142.08,140.26,141.98,14487722,117363,141.372763
2022-05-23 16:00:00+00:00,141.99,143.26,141.81,142.3765,14437091,104931,142.539118
2022-05-23 17:00:00+00:00,142.385,142.8656,141.5207,142.64,10547424,70505,142.169305
2022-05-23 18:00:00+00:00,142.6501,142.9199,142.0633,142.215,9059588,68061,142.558672
2022-05-23 19:00:00+00:00,142.219,143.25,141.895,143.15,17344224,126221,142.570713
2022-05-23 20:00:00+00:00,143.11,143.45,143.05,143.28,9700293,3882,143.114344
2022-05-23 21:00:00+00:00,143.28,143.28,140.66,140.98,498827,4407,141.681451
2022-05-23 22:00:00+00:00,141.1,141.26,140.5,141.25,836974,2739,142.494203
2022-05-23 23:00:00+00:00,141.25,141.4,141.0,141.19,139157,1603,141.185075
2022-05-24 04:00:00+00:00,140.77,140.77,140.77,140.77,100,1,140.77
2022-05-24 08:00:00+00:00,140.69,141.0,139.9,140.44,89479,1634,140.476965
2022-05-24 09:00:00+00:00,140.5,141.0,140.4,141.0,25546,516,140.658048
2022-05-24 10:00:00+00:00,140.96,141.24,140.85,141.0,45197,697,141.044221
2022-05-24 11:00:00+00:00,141.05,141.5,140.9,141.0,472803,3600,141.185494
2022-05-24 12:00:00+00:00,141.03,141.5,140.72,141.19,742086,6126,141.07517
2022-05-24 13:00:00+00:00,141.21,141.97,139.23,139.33,14629203,126037,140.688102
2022-05-24 14:00:00+00:00,139.33,139.34,137.33,138.17,19006569,184864,138.234723
2022-05-24 15:00:00+00:00,138.17,139.555,137.86,139.17,11557591,98321,138.527268
2022-05-24 16:00:00+00:00,139.175,140.27,137.86,139.11,10242238,77463,139.235571
2022-05-24 17:00:00+00:00,139.11,139.7,138.15,139.3209,9452679,70050,138.819604
2022-05-24 18:00:00+00:00,139.34,140.22,138.69,139.11,11495200,81059,139.444477
2022-05-24 19:00:00+00:00,139.105,140.9405,138.95,140.42,19522605,145256,140.046956
2022-05-24 20:00:00+00:00,140.52,140.87,138.7131,140.69,5788430,3128,140.368539
2022-05-24 21:00:00+00:00,140.36,140.77,140.36,140.75,219626,3185,140.424466
2022-05-24 22:00:00+00:00,140.74,141.32,140.69,141.24,96255,1257,141.041797
2022-05-24 23:00:00+00:00,141.27,141.6,141.22,141.6,112856,1326,141.452831
2022-05-25 06:00:00+00:00,142.13,142.13,142.13,142.13,200,9,141.9878
2022-05-25 08:00:00+00:00,141.19,141.19,140.01,140.4,46552,1034,140.428307
2022-05-25 09:00:00+00:00,140.36,140.5,139.7,140.45,45013,977,140.1797
2022-05-25 10:00:00+00:00,140.4,140.55,139.61,139.65,83182,1178,139.983267
2022-05-25 11:00:00+00:00,139.65,139.8899,138.67,138.89,638594,5840,139.103583
2022-05-25 12:00:00+00:00,138.87,139.4,138.08,138.68,985957,9952,138.772388
2022-05-25 13:00:00+00:00,138.7,140.34,138.11,139.33,11203117,101107,139.515642
2022-05-25 14:00:00+00:00,139.33,141.38,138.95,140.19,14160111,118492,140.203564
2022-05-25 15:00:00+00:00,140.19,140.63,139.45,139.9184,8379960,73639,140.090667
2022-05-25 16:00:00+00:00,139.92,140.185,138.8414,139.44,7848219,64292,139.408935
2022-05-25 17:00:00+00:00,139.43,139.76,138.5008,139.45,7848066,64662,139.213976
2022-05-25 18:00:00+00:00,139.4699,141.19,138.5534,141.09,14244819,104232,140.138586
2022-05-25 19:00:00+00:00,141.1,141.785,139.93,140.7011,15819276,123834,140.921198
2022-05-25 20:00:00+00:00,140.71,140.71,138.68,139.7741,10291925,5410,140.480937
2022-05-25 21:00:00+00:00,139.84,140.52,139.6094,139.78,52921,1237,139.752859
2022-05-25 22:00:00+00:00,139.78,140.4,139.78,140.02,77623,2040,140.123099
2022-05-25 23:00:00+00:00,140.06,140.25,139.85,139.93,53952,849,140.068856
2022-05-26 04:00:00+00:00,140.75,140.94,140.75,140.75,737,6,140.77578
2022-05-26 06:00:00+00:00,139.69,139.69,139.69,139.69,166,2,139.69
2022-05-26 08:00:00+00:00,140.53,140.53,138.25,138.28,156874,2550,139.013078
2022-05-26 09:00:00+00:00,138.32,138.62,138.03,138.43,106977,1667,138.424514
2022-05-26 10:00:00+00:00,138.41,139.09,138.3,138.9,57626,1073,138.620546
2022-05-26 11:00:00+00:00,138.85,139.8505,138.5711,138.92,617645,6648,139.19744
2022-05-26 12:00:00+00:00,138.91,139.25,138.28,138.68,862663,10877,138.773385
2022-05-26 13:00:00+00:00,138.65,140.97,137.14,140.6267,13036522,118872,138.906708
2022-05-26 14:00:00+00:00,140.63,141.97,137.4,141.8701,13874918,111390,140.914213
2022-05-26 15:00:00+00:00,141.875,143.11,141.79,142.96,10775616,88218,142.656753
2022-05-26 16:00:00+00:00,142.96,144.336,142.82,144.01,9998509,79806,143.754781
2022-05-26 17:00:00+00:00,144.0,144.33,143.38,143.78,7218771,62442,143.746147
2022-05-26 18:00:00+00:00,143.77,144.06,143.44,143.9001,6835232,57446,143.765653
2022-05-26 19:00:00+00:00,143.9099,144.34,143.06,143.75,15816599,120134,143.73386
2022-05-26 20:00:00+00:00,143.74,143.82,143.51,143.58,10833113,2593,143.777618
2022-05-26 21:00:00+00:00,143.78,143.78,143.55,143.64,53782,966,143.690323
2022-05-26 22:00:00+00:00,143.62,143.97,143.6,143.8,49659,1023,143.803138
2022-05-26 23:00:00+00:00,143.83,144.15,143.76,144.14,57472,920,143.924337
2022-05-27 05:00:00+00:00,143.97,143.97,143.97,143.97,337,4,143.969822
2022-05-27 06:00:00+00:00,143.7,143.7,143.03,143.03,418,19,143.463014
2022-05-27 08:00:00+00:00,143.99,144.24,143.0,144.06,44497,1170,143.721296
2022-05-27 09:00:00+00:00,144.0,144.45,143.85,144.4,29389,601,144.220188
2022-05-27 10:00:00+00:00,144.35,144.35,143.97,144.29,34579,813,144.113052
2022-05-27 11:00:00+00:00,144.18,144.3,143.65,143.75,299540,3115,144.040381
2022-05-27 12:00:00+00:00,143.75,145.58,143.67,145.36,1002347,10684,144.727399
2022-05-27 13:00:00+00:00,145.39,147.32,145.0,147.06,14497851,135189,146.296916
2022-05-27 14:00:00+00:00,147.05,148.66,146.92,147.43,16137543,134865,147.938601
2022-05-27 15:00:00+00:00,147.44,148.7,147.25,148.5931,9367289,78287,148.18548
2022-05-27 16:00:00+00:00,148.6,148.83,147.95,148.32,7757232,62659,148.362484
2022-05-27 17:00:00+00:00,148.31,148.71,148.06,148.295,5807939,50767,148.394969
2022-05-27 18:00:00+00:00,148.3,148.85,148.18,148.765,5931873,53591,148.550439
2022-05-27 19:00:00+00:00,148.765,149.68,148.56,149.65,18061883,140105,149.067783
